Start runing encode (mbh, subshot_060_1.0, dev11, 1117, 1152) at 05-Aug-2013 17:21:02
Finish runing encode (mbh, subshot_060_1.0, dev11, 4933, 4968) at 05-Aug-2013 18:18:02
Finish runing encode (mbh, subshot_060_1.0, dev11, 5041, 5076) at 05-Aug-2013 18:18:18
Start runing encode (mbh, subshot_060_1.0, dev11, 6049, 6084) at 05-Aug-2013 18:18:25
Start runing encode (mbh, subshot_060_1.0, dev11, 6085, 6120) at 05-Aug-2013 18:18:40
Start runing encode (mbh, subshot_060_1.0, dev11, 6121, 6156) at 05-Aug-2013 18:18:41
Finish runing encode (mbh, subshot_060_1.0, dev11, 4969, 5004) at 05-Aug-2013 18:18:50
Start runing encode (mbh, subshot_060_1.0, dev11, 6157, 6192) at 05-Aug-2013 18:18:55
Start runing encode (mbh, subshot_060_1.0, dev11, 6193, 6228) at 05-Aug-2013 18:19:10
Start runing encode (mbh, subshot_060_1.0, dev11, 6265, 6300) at 05-Aug-2013 18:19:25
Start runing encode (mbh, subshot_060_1.0, dev11, 6229, 6264) at 05-Aug-2013 18:19:25
Start runing encode (mbh, subshot_060_1.0, dev11, 6301, 6336) at 05-Aug-2013 18:19:57
Finish runing encode (mbh, subshot_060_1.0, dev11, 5005, 5040) at 05-Aug-2013 18:20:38
Start runing encode (mbh, subshot_060_1.0, dev11, 6337, 6372) at 05-Aug-2013 18:20:55
Finish runing encode (mbh, subshot_060_1.0, dev11, 5149, 5184) at 05-Aug-2013 18:22:01
Finish runing encode (mbh, subshot_060_1.0, dev11, 5185, 5220) at 05-Aug-2013 18:22:02
Start runing encode (mbh, subshot_060_1.0, dev11, 6409, 6444) at 05-Aug-2013 18:22:10
Start runing encode (mbh, subshot_060_1.0, dev11, 6373, 6408) at 05-Aug-2013 18:22:11
Finish runing encode (mbh, subshot_060_1.0, dev11, 5077, 5112) at 05-Aug-2013 18:22:14
Start runing encode (mbh, subshot_060_1.0, dev11, 6445, 6480) at 05-Aug-2013 18:22:26
Finish runing encode (mbh, subshot_060_1.0, dev11, 5113, 5148) at 05-Aug-2013 18:22:34
Finish runing encode (mbh, subshot_060_1.0, dev11, 5293, 5328) at 05-Aug-2013 18:23:11
Start runing encode (mbh, subshot_060_1.0, dev11, 6517, 6552) at 05-Aug-2013 18:23:25
Start runing encode (mbh, subshot_060_1.0, dev11, 6481, 6516) at 05-Aug-2013 18:23:25
Finish runing encode (mbh, subshot_060_1.0, dev11, 5365, 5400) at 05-Aug-2013 18:23:37
Start runing encode (mbh, subshot_060_1.0, dev11, 6553, 6588) at 05-Aug-2013 18:23:41
Finish runing encode (mbh, subshot_060_1.0, dev11, 5437, 5472) at 05-Aug-2013 18:24:17
Finish runing encode (mbh, subshot_060_1.0, dev11, 5401, 5436) at 05-Aug-2013 18:24:24
Start runing encode (mbh, subshot_060_1.0, dev11, 6589, 6624) at 05-Aug-2013 18:24:26
Start runing encode (mbh, subshot_060_1.0, dev11, 6625, 6660) at 05-Aug-2013 18:24:41
Finish runing encode (mbh, subshot_060_1.0, dev11, 5221, 5256) at 05-Aug-2013 18:24:45
Finish runing encode (mbh, subshot_060_1.0, dev11, 5509, 5544) at 05-Aug-2013 18:24:54
Start runing encode (mbh, subshot_060_1.0, dev11, 6661, 6696) at 05-Aug-2013 18:24:56
Finish runing encode (mbh, subshot_060_1.0, dev11, 5257, 5292) at 05-Aug-2013 18:24:56
Start runing encode (mbh, subshot_060_1.0, dev11, 6697, 6732) at 05-Aug-2013 18:25:11
Start runing encode (mbh, subshot_060_1.0, dev11, 6733, 6768) at 05-Aug-2013 18:25:11
Finish runing encode (mbh, subshot_060_1.0, dev11, 5473, 5508) at 05-Aug-2013 18:25:29
Start runing encode (mbh, subshot_060_1.0, dev11, 6769, 6804) at 05-Aug-2013 18:25:41
Finish runing encode (mbh, subshot_060_1.0, dev11, 5905, 5940) at 05-Aug-2013 18:26:50
Finish runing encode (mbh, subshot_060_1.0, dev11, 5329, 5364) at 05-Aug-2013 18:26:52
Start runing encode (mbh, subshot_060_1.0, dev11, 6805, 6840) at 05-Aug-2013 18:26:58
Finish runing encode (mbh, subshot_060_1.0, dev11, 5941, 5976) at 05-Aug-2013 18:27:06
Start runing encode (mbh, subshot_060_1.0, dev11, 6877, 6912) at 05-Aug-2013 18:27:10
Start runing encode (mbh, subshot_060_1.0, dev11, 6841, 6876) at 05-Aug-2013 18:27:11
Finish runing encode (mbh, subshot_060_1.0, dev11, 5689, 5724) at 05-Aug-2013 18:27:17
Start runing encode (mbh, subshot_060_1.0, dev11, 6913, 6948) at 05-Aug-2013 18:27:27
Finish runing encode (mbh, subshot_060_1.0, dev11, 5545, 5580) at 05-Aug-2013 18:27:34
Start runing encode (mbh, subshot_060_1.0, dev11, 6949, 6984) at 05-Aug-2013 18:27:41
Finish runing encode (mbh, subshot_060_1.0, dev11, 5797, 5832) at 05-Aug-2013 18:27:45
Start runing encode (mbh, subshot_060_1.0, dev11, 6985, 7020) at 05-Aug-2013 18:27:55
Finish runing encode (mbh, subshot_060_1.0, dev11, 5869, 5904) at 05-Aug-2013 18:28:13
Finish runing encode (mbh, subshot_060_1.0, dev11, 5977, 6012) at 05-Aug-2013 18:28:20
Start runing encode (mbh, subshot_060_1.0, dev11, 7057, 7092) at 05-Aug-2013 18:28:25
Start runing encode (mbh, subshot_060_1.0, dev11, 7021, 7056) at 05-Aug-2013 18:28:25
Finish runing encode (mbh, subshot_060_1.0, dev11, 5761, 5796) at 05-Aug-2013 18:28:30
Start runing encode (mbh, subshot_060_1.0, dev11, 7093, 7128) at 05-Aug-2013 18:28:41
Finish runing encode (mbh, subshot_060_1.0, dev11, 5725, 5760) at 05-Aug-2013 18:28:43
Finish runing encode (mbh, subshot_060_1.0, dev11, 6085, 6120) at 05-Aug-2013 18:28:44
Finish runing encode (mbh, subshot_060_1.0, dev11, 6049, 6084) at 05-Aug-2013 18:28:51
Start runing encode (mbh, subshot_060_1.0, dev11, 7165, 7200) at 05-Aug-2013 18:28:55
Start runing encode (mbh, subshot_060_1.0, dev11, 7129, 7164) at 05-Aug-2013 18:28:56
Finish runing encode (mbh, subshot_060_1.0, dev11, 5653, 5688) at 05-Aug-2013 18:29:07
Finish runing encode (mbh, subshot_060_1.0, dev11, 5833, 5868) at 05-Aug-2013 18:29:08
Start runing encode (mbh, subshot_060_1.0, dev11, 7237, 7272) at 05-Aug-2013 18:29:10
Start runing encode (mbh, subshot_060_1.0, dev11, 7201, 7236) at 05-Aug-2013 18:29:11
Finish runing encode (mbh, subshot_060_1.0, dev11, 6337, 6372) at 05-Aug-2013 18:29:31
Finish runing encode (mbh, subshot_060_1.0, dev11, 6121, 6156) at 05-Aug-2013 18:29:39
Finish runing encode (mbh, subshot_060_1.0, dev11, 6013, 6048) at 05-Aug-2013 18:29:51
Start runing encode (mbh, subshot_060_1.0, dev11, 7273, 7308) at 05-Aug-2013 18:29:55
Start runing encode (mbh, subshot_060_1.0, dev11, 7309, 7344) at 05-Aug-2013 18:29:56
Finish runing encode (mbh, subshot_060_1.0, dev11, 5581, 5616) at 05-Aug-2013 18:30:14
Finish runing encode (mbh, subshot_060_1.0, dev11, 6265, 6300) at 05-Aug-2013 18:30:23
Start runing encode (mbh, subshot_060_1.0, dev11, 7345, 7380) at 05-Aug-2013 18:30:26
Start runing encode (mbh, subshot_060_1.0, dev11, 7381, 7416) at 05-Aug-2013 18:30:40
Start runing encode (mbh, subshot_060_1.0, dev11, 7417, 7452) at 05-Aug-2013 18:30:41
Finish runing encode (mbh, subshot_060_1.0, dev11, 5617, 5652) at 05-Aug-2013 18:30:51
Finish runing encode (mbh, subshot_060_1.0, dev11, 6193, 6228) at 05-Aug-2013 18:31:03
Start runing encode (mbh, subshot_060_1.0, dev11, 7489, 7524) at 05-Aug-2013 18:31:25
Start runing encode (mbh, subshot_060_1.0, dev11, 7453, 7488) at 05-Aug-2013 18:31:26
Start runing encode (mbh, subshot_060_1.0, dev11, 7525, 7560) at 05-Aug-2013 18:31:27
Finish runing encode (mbh, subshot_060_1.0, dev11, 6157, 6192) at 05-Aug-2013 18:31:39
Start runing encode (mbh, subshot_060_1.0, dev11, 7561, 7596) at 05-Aug-2013 18:32:11
Finish runing encode (mbh, subshot_060_1.0, dev11, 6445, 6480) at 05-Aug-2013 18:32:17
Start runing encode (mbh, subshot_060_1.0, dev11, 7597, 7632) at 05-Aug-2013 18:32:27
Finish runing encode (mbh, subshot_060_1.0, dev11, 6301, 6336) at 05-Aug-2013 18:32:54
Finish runing encode (mbh, subshot_060_1.0, dev11, 6229, 6264) at 05-Aug-2013 18:32:57
Start runing encode (mbh, subshot_060_1.0, dev11, 7669, 7704) at 05-Aug-2013 18:33:10
Start runing encode (mbh, subshot_060_1.0, dev11, 7633, 7668) at 05-Aug-2013 18:33:11
Finish runing encode (mbh, subshot_060_1.0, dev11, 6373, 6408) at 05-Aug-2013 18:33:16
Start runing encode (mbh, subshot_060_1.0, dev11, 7705, 7740) at 05-Aug-2013 18:33:26
Finish runing encode (mbh, subshot_060_1.0, dev11, 6409, 6444) at 05-Aug-2013 18:33:58
Start runing encode (mbh, subshot_060_1.0, dev11, 7741, 7776) at 05-Aug-2013 18:34:11
Finish runing encode (mbh, subshot_060_1.0, dev11, 6517, 6552) at 05-Aug-2013 18:35:06
Start runing encode (mbh, subshot_060_1.0, dev11, 7777, 7812) at 05-Aug-2013 18:35:10
Finish runing encode (mbh, subshot_060_1.0, dev11, 6589, 6624) at 05-Aug-2013 18:35:17
Start runing encode (mbh, subshot_060_1.0, dev11, 7813, 7848) at 05-Aug-2013 18:35:26
Finish runing encode (mbh, subshot_060_1.0, dev11, 6481, 6516) at 05-Aug-2013 18:35:35
Start runing encode (mbh, subshot_060_1.0, dev11, 7849, 7884) at 05-Aug-2013 18:35:41
Finish runing encode (mbh, subshot_060_1.0, dev11, 6553, 6588) at 05-Aug-2013 18:36:48
Start runing encode (mbh, subshot_060_1.0, dev11, 7885, 7920) at 05-Aug-2013 18:36:56
Finish runing encode (mbh, subshot_060_1.0, dev11, 6625, 6660) at 05-Aug-2013 18:36:59
Start runing encode (mbh, subshot_060_1.0, dev11, 7921, 7956) at 05-Aug-2013 18:37:11
Finish runing encode (mbh, subshot_060_1.0, dev11, 6661, 6696) at 05-Aug-2013 18:37:32
Finish runing encode (mbh, subshot_060_1.0, dev11, 6733, 6768) at 05-Aug-2013 18:37:36
Start runing encode (mbh, subshot_060_1.0, dev11, 7957, 7992) at 05-Aug-2013 18:37:40
Start runing encode (mbh, subshot_060_1.0, dev11, 7993, 8028) at 05-Aug-2013 18:37:41
Finish runing encode (mbh, subshot_060_1.0, dev11, 6769, 6804) at 05-Aug-2013 18:38:06
Start runing encode (mbh, subshot_060_1.0, dev11, 8029, 8064) at 05-Aug-2013 18:38:11
Finish runing encode (mbh, subshot_060_1.0, dev11, 6805, 6840) at 05-Aug-2013 18:38:14
Finish runing encode (mbh, subshot_060_1.0, dev11, 6913, 6948) at 05-Aug-2013 18:38:22
Start runing encode (mbh, subshot_060_1.0, dev11, 8065, 8100) at 05-Aug-2013 18:38:26
Start runing encode (mbh, subshot_060_1.0, dev11, 8101, 8136) at 05-Aug-2013 18:38:26
Finish runing encode (mbh, subshot_060_1.0, dev11, 6949, 6984) at 05-Aug-2013 18:38:28
Start runing encode (mbh, subshot_060_1.0, dev11, 8137, 8172) at 05-Aug-2013 18:38:41
Finish runing encode (mbh, subshot_060_1.0, dev11, 6697, 6732) at 05-Aug-2013 18:38:45
Start runing encode (mbh, subshot_060_1.0, dev11, 8173, 8208) at 05-Aug-2013 18:38:56
Finish runing encode (mbh, subshot_060_1.0, dev11, 6877, 6912) at 05-Aug-2013 18:39:02
Start runing encode (mbh, subshot_060_1.0, dev11, 8209, 8244) at 05-Aug-2013 18:39:11
Finish runing encode (mbh, subshot_060_1.0, dev11, 6841, 6876) at 05-Aug-2013 18:39:23
Finish runing encode (mbh, subshot_060_1.0, dev11, 7093, 7128) at 05-Aug-2013 18:39:32
Start runing encode (mbh, subshot_060_1.0, dev11, 8245, 8280) at 05-Aug-2013 18:39:41
Finish runing encode (mbh, subshot_060_1.0, dev11, 7057, 7092) at 05-Aug-2013 18:39:46
Start runing encode (mbh, subshot_060_1.0, dev11, 8281, 8316) at 05-Aug-2013 18:39:56
Start runing encode (mbh, subshot_060_1.0, dev11, 8317, 8352) at 05-Aug-2013 18:40:11
Finish runing encode (mbh, subshot_060_1.0, dev11, 6985, 7020) at 05-Aug-2013 18:40:36
Start runing encode (mbh, subshot_060_1.0, dev11, 8353, 8388) at 05-Aug-2013 18:40:41
Finish runing encode (mbh, subshot_060_1.0, dev11, 7021, 7056) at 05-Aug-2013 18:41:16
Finish runing encode (mbh, subshot_060_1.0, dev11, 7165, 7200) at 05-Aug-2013 18:41:16
Start runing encode (mbh, subshot_060_1.0, dev11, 8389, 8424) at 05-Aug-2013 18:41:25
Finish runing encode (mbh, subshot_060_1.0, dev11, 7237, 7272) at 05-Aug-2013 18:41:44
Start runing encode (mbh, subshot_060_1.0, dev11, 8425, 8460) at 05-Aug-2013 18:41:55
Finish runing encode (mbh, subshot_060_1.0, dev11, 7345, 7380) at 05-Aug-2013 18:42:14
Start runing encode (mbh, subshot_060_1.0, dev11, 8461, 8496) at 05-Aug-2013 18:42:25
Finish runing encode (mbh, subshot_060_1.0, dev11, 7309, 7344) at 05-Aug-2013 18:42:33
Finish runing encode (mbh, subshot_060_1.0, dev11, 7525, 7560) at 05-Aug-2013 18:42:33
Start runing encode (mbh, subshot_060_1.0, dev11, 8497, 8532) at 05-Aug-2013 18:42:40
Start runing encode (mbh, subshot_060_1.0, dev11, 8569, 8604) at 05-Aug-2013 18:42:56
Start runing encode (mbh, subshot_060_1.0, dev11, 8533, 8568) at 05-Aug-2013 18:42:56
Finish runing encode (mbh, subshot_060_1.0, dev11, 7273, 7308) at 05-Aug-2013 18:43:31
Start runing encode (mbh, subshot_060_1.0, dev11, 8605, 8640) at 05-Aug-2013 18:43:41
Finish runing encode (mbh, subshot_060_1.0, dev11, 7489, 7524) at 05-Aug-2013 18:43:45
Finish runing encode (mbh, subshot_060_1.0, dev11, 7201, 7236) at 05-Aug-2013 18:43:55
Start runing encode (mbh, subshot_060_1.0, dev11, 8641, 8676) at 05-Aug-2013 18:43:56
Finish runing encode (mbh, subshot_060_1.0, dev11, 7417, 7452) at 05-Aug-2013 18:44:06
Start runing encode (mbh, subshot_060_1.0, dev11, 8677, 8712) at 05-Aug-2013 18:44:10
Finish runing encode (mbh, subshot_060_1.0, dev11, 7129, 7164) at 05-Aug-2013 18:44:15
Finish runing encode (mbh, subshot_060_1.0, dev11, 7381, 7416) at 05-Aug-2013 18:44:16
Start runing encode (mbh, subshot_060_1.0, dev11, 8713, 8748) at 05-Aug-2013 18:44:25
Start runing encode (mbh, subshot_060_1.0, dev11, 8749, 8784) at 05-Aug-2013 18:44:25
Finish runing encode (mbh, subshot_060_1.0, dev11, 7597, 7632) at 05-Aug-2013 18:44:31
Finish runing encode (mbh, subshot_060_1.0, dev11, 7453, 7488) at 05-Aug-2013 18:44:36
Start runing encode (mbh, subshot_060_1.0, dev11, 8785, 8820) at 05-Aug-2013 18:44:55
Start runing encode (mbh, subshot_060_1.0, dev11, 8821, 8856) at 05-Aug-2013 18:45:25
Finish runing encode (mbh, subshot_060_1.0, dev11, 7561, 7596) at 05-Aug-2013 18:45:45
Start runing encode (mbh, subshot_060_1.0, dev11, 8857, 8892) at 05-Aug-2013 18:45:56
Start runing encode (mbh, subshot_060_1.0, dev11, 8893, 8928) at 05-Aug-2013 18:46:11
Finish runing encode (mbh, subshot_060_1.0, dev11, 7813, 7848) at 05-Aug-2013 18:46:46
Finish runing encode (mbh, subshot_060_1.0, dev11, 7633, 7668) at 05-Aug-2013 18:46:50
Start runing encode (mbh, subshot_060_1.0, dev11, 8929, 8964) at 05-Aug-2013 18:46:55
Start runing encode (mbh, subshot_060_1.0, dev11, 8965, 9000) at 05-Aug-2013 18:46:56
Finish runing encode (mbh, subshot_060_1.0, dev11, 7849, 7884) at 05-Aug-2013 18:47:49
Start runing encode (mbh, subshot_060_1.0, dev11, 9001, 9036) at 05-Aug-2013 18:47:56
Finish runing encode (mbh, subshot_060_1.0, dev11, 7957, 7992) at 05-Aug-2013 18:48:04
Start runing encode (mbh, subshot_060_1.0, dev11, 9037, 9072) at 05-Aug-2013 18:48:10
Finish runing encode (mbh, subshot_060_1.0, dev11, 7741, 7776) at 05-Aug-2013 18:48:16
Start runing encode (mbh, subshot_060_1.0, dev11, 9073, 9108) at 05-Aug-2013 18:48:26
Finish runing encode (mbh, subshot_060_1.0, dev11, 7777, 7812) at 05-Aug-2013 18:48:27
Start runing encode (mbh, subshot_060_1.0, dev11, 9109, 9144) at 05-Aug-2013 18:48:56
Finish runing encode (mbh, subshot_060_1.0, dev11, 7993, 8028) at 05-Aug-2013 18:49:11
Finish runing encode (mbh, subshot_060_1.0, dev11, 7921, 7956) at 05-Aug-2013 18:49:24
Start runing encode (mbh, subshot_060_1.0, dev11, 9145, 9180) at 05-Aug-2013 18:49:26
Start runing encode (mbh, subshot_060_1.0, dev11, 9181, 9216) at 05-Aug-2013 18:49:40
Finish runing encode (mbh, subshot_060_1.0, dev11, 8101, 8136) at 05-Aug-2013 18:49:42
Start runing encode (mbh, subshot_060_1.0, dev11, 9217, 9252) at 05-Aug-2013 18:49:56
Finish runing encode (mbh, subshot_060_1.0, dev11, 7885, 7920) at 05-Aug-2013 18:49:57
Finish runing encode (mbh, subshot_060_1.0, dev11, 7705, 7740) at 05-Aug-2013 18:50:04
Start runing encode (mbh, subshot_060_1.0, dev11, 9253, 9288) at 05-Aug-2013 18:50:10
Finish runing encode (mbh, subshot_060_1.0, dev11, 8065, 8100) at 05-Aug-2013 18:50:18
Finish runing encode (mbh, subshot_060_1.0, dev11, 7669, 7704) at 05-Aug-2013 18:50:26
Start runing encode (mbh, subshot_060_1.0, dev11, 9289, 9324) at 05-Aug-2013 18:50:26
Start runing encode (mbh, subshot_060_1.0, dev11, 9325, 9360) at 05-Aug-2013 18:50:41
Finish runing encode (mbh, subshot_060_1.0, dev11, 8029, 8064) at 05-Aug-2013 18:50:43
Start runing encode (mbh, subshot_060_1.0, dev11, 9397, 9432) at 05-Aug-2013 18:50:55
Finish runing encode (mbh, subshot_060_1.0, dev11, 8137, 8172) at 05-Aug-2013 18:51:29
Finish runing encode (mbh, subshot_060_1.0, dev11, 8281, 8316) at 05-Aug-2013 18:51:39
Start runing encode (mbh, subshot_060_1.0, dev11, 9433, 9468) at 05-Aug-2013 18:51:41
Start runing encode (mbh, subshot_060_1.0, dev11, 9469, 9504) at 05-Aug-2013 18:51:55
Finish runing encode (mbh, subshot_060_1.0, dev11, 8353, 8388) at 05-Aug-2013 18:52:19
Finish runing encode (mbh, subshot_060_1.0, dev11, 8317, 8352) at 05-Aug-2013 18:52:23
Start runing encode (mbh, subshot_060_1.0, dev11, 9505, 9540) at 05-Aug-2013 18:52:26
Start runing encode (mbh, subshot_060_1.0, dev11, 9541, 9576) at 05-Aug-2013 18:52:41
Finish runing encode (mbh, subshot_060_1.0, dev11, 8173, 8208) at 05-Aug-2013 18:53:36
Start runing encode (mbh, subshot_060_1.0, dev11, 9577, 9612) at 05-Aug-2013 18:53:40
Finish runing encode (mbh, subshot_060_1.0, dev11, 8245, 8280) at 05-Aug-2013 18:54:08
Finish runing encode (mbh, subshot_060_1.0, dev11, 8461, 8496) at 05-Aug-2013 18:54:19
Start runing encode (mbh, subshot_060_1.0, dev11, 9613, 9648) at 05-Aug-2013 18:54:25
Start runing encode (mbh, subshot_060_1.0, dev11, 9649, 9684) at 05-Aug-2013 18:54:26
Finish runing encode (mbh, subshot_060_1.0, dev11, 8209, 8244) at 05-Aug-2013 18:54:27
Start runing encode (mbh, subshot_060_1.0, dev11, 9685, 9720) at 05-Aug-2013 18:54:40
Finish runing encode (mbh, subshot_060_1.0, dev11, 8425, 8460) at 05-Aug-2013 18:55:00
Start runing encode (mbh, subshot_060_1.0, dev11, 9721, 9756) at 05-Aug-2013 18:55:11
Finish runing encode (mbh, subshot_060_1.0, dev11, 8389, 8424) at 05-Aug-2013 18:55:38
Finish runing encode (mbh, subshot_060_1.0, dev11, 8497, 8532) at 05-Aug-2013 18:55:41
Finish runing encode (mbh, subshot_060_1.0, dev11, 8713, 8748) at 05-Aug-2013 18:55:51
Start runing encode (mbh, subshot_060_1.0, dev11, 9829, 9864) at 05-Aug-2013 18:55:56
Start runing encode (mbh, subshot_060_1.0, dev11, 9757, 9792) at 05-Aug-2013 18:55:56
Finish runing encode (mbh, subshot_060_1.0, dev11, 8533, 8568) at 05-Aug-2013 18:56:03
Finish runing encode (mbh, subshot_060_1.0, dev11, 8677, 8712) at 05-Aug-2013 18:56:16
Finish runing encode (mbh, subshot_060_1.0, dev11, 8569, 8604) at 05-Aug-2013 18:56:24
Start runing encode (mbh, subshot_060_1.0, dev11, 9901, 9936) at 05-Aug-2013 18:56:25
Start runing encode (mbh, subshot_060_1.0, dev11, 9865, 9900) at 05-Aug-2013 18:56:26
Finish runing encode (mbh, subshot_060_1.0, dev11, 8785, 8820) at 05-Aug-2013 18:56:50
Finish runing encode (mbh, subshot_060_1.0, dev11, 8821, 8856) at 05-Aug-2013 18:56:55
Start runing encode (mbh, subshot_060_1.0, dev11, 9937, 9972) at 05-Aug-2013 18:57:05
Start runing encode (mbh, subshot_060_1.0, dev11, 9973, 10008) at 05-Aug-2013 18:57:17
Finish runing encode (mbh, subshot_060_1.0, dev11, 8857, 8892) at 05-Aug-2013 18:57:27
Finish runing encode (mbh, subshot_060_1.0, dev11, 8749, 8784) at 05-Aug-2013 18:57:29
Start runing encode (mbh, subshot_060_1.0, dev11, 10009, 10044) at 05-Aug-2013 18:57:30
Finish runing encode (mbh, subshot_060_1.0, dev11, 8641, 8676) at 05-Aug-2013 18:57:36
Start runing encode (mbh, subshot_060_1.0, dev11, 10081, 10116) at 05-Aug-2013 18:57:43
Start runing encode (mbh, subshot_060_1.0, dev11, 10045, 10080) at 05-Aug-2013 18:57:45
Finish runing encode (mbh, subshot_060_1.0, dev11, 8605, 8640) at 05-Aug-2013 18:57:54
Start runing encode (mbh, subshot_060_1.0, dev11, 10117, 10152) at 05-Aug-2013 18:58:01
Finish runing encode (mbh, subshot_060_1.0, dev11, 8893, 8928) at 05-Aug-2013 18:58:02
Start runing encode (mbh, subshot_060_1.0, dev11, 10153, 10188) at 05-Aug-2013 18:58:13
Start runing encode (mbh, subshot_060_1.0, dev11, 10189, 10224) at 05-Aug-2013 18:58:44
Finish runing encode (mbh, subshot_060_1.0, dev11, 8929, 8964) at 05-Aug-2013 18:58:45
Start runing encode (mbh, subshot_060_1.0, dev11, 10225, 10260) at 05-Aug-2013 18:59:01
Finish runing encode (mbh, subshot_060_1.0, dev11, 8965, 9000) at 05-Aug-2013 18:59:09
Start runing encode (mbh, subshot_060_1.0, dev11, 10261, 10296) at 05-Aug-2013 18:59:29
Finish runing encode (mbh, subshot_060_1.0, dev11, 9073, 9108) at 05-Aug-2013 18:59:58
Finish runing encode (mbh, subshot_060_1.0, dev11, 9037, 9072) at 05-Aug-2013 19:00:11
Finish runing encode (mbh, subshot_060_1.0, dev11, 9181, 9216) at 05-Aug-2013 19:00:12
Start runing encode (mbh, subshot_060_1.0, dev11, 10297, 10332) at 05-Aug-2013 19:00:12
Finish runing encode (mbh, subshot_060_1.0, dev11, 9109, 9144) at 05-Aug-2013 19:00:15
Start runing encode (mbh, subshot_060_1.0, dev11, 10369, 10404) at 05-Aug-2013 19:00:26
Start runing encode (mbh, subshot_060_1.0, dev11, 10333, 10368) at 05-Aug-2013 19:00:26
Finish runing encode (mbh, subshot_060_1.0, dev11, 9001, 9036) at 05-Aug-2013 19:00:36
Start runing encode (mbh, subshot_060_1.0, dev11, 10405, 10440) at 05-Aug-2013 19:00:41
Finish runing encode (mbh, subshot_060_1.0, dev11, 9145, 9180) at 05-Aug-2013 19:00:47
Start runing encode (mbh, subshot_060_1.0, dev11, 10477, 10512) at 05-Aug-2013 19:00:56
Start runing encode (mbh, subshot_060_1.0, dev11, 10441, 10476) at 05-Aug-2013 19:00:56
Finish runing encode (mbh, subshot_060_1.0, dev11, 9217, 9252) at 05-Aug-2013 19:00:56
Finish runing encode (mbh, subshot_060_1.0, dev11, 9397, 9432) at 05-Aug-2013 19:01:22
Start runing encode (mbh, subshot_060_1.0, dev11, 10513, 10548) at 05-Aug-2013 19:01:26
